population,city,country,latitude,longitude,original_name,the_geom,cartodb_id,created_at,updated_at
2399079,Yangzhou,China,32.3926973,119.4365759,扬州,0101000020E6100000312E0BDCF0DB5D401F5DB6E743324040,136,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
2364230,Algiers,Algeria,36.752887,3.042048,الجزائر,0101000020E6100000CDE506431D560840B24AE9995E604240,137,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
2357838,Nanchang,China,28.6788417,115.8934012,南昌,0101000020E6100000420D3A7C2DF95C403AA9D491C8AD3C40,138,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
2344507,Huizhou,China,23.1060862,114.4141105,惠州,0101000020E6100000899B53C9809A5C40928E1777281B3740,139,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
2319684,Cali,Colombia,3.35478,-76.55793,,0101000020E610000044DD0720B52353C0F4328AE596D60A40,140,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
2299026,Valencia,Venezuela,10.157931,-67.99721,,0101000020E6100000A04FE449D2FF50C0950C0055DC502440,141,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
2291158,Guayaquil,Ecuador,-2.170998,-79.922359,,0101000020E6100000F60A0BEE07FB53C086730D33345E01C0,142,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
2279433,Nyanza Conurbation,Kenya,-0.66,34.72,,0101000020E61000005C8FC2F5285C41401F85EB51B81EE5BF,143,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
2273326,Nantong,China,31.9822235,120.8914202,南通,0101000020E61000009A7F4F070D395E40D7DCD1FF72FB3F40,144,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
2271544,Bassorah,Iraq,30.5,47.816667,البصرة,0101000020E6100000795C548B88E847400000000000803E40,145,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
2269862,Bamako,Mali,"12,650","-7,990",,0101000020E6100000F6285C8FC2F51FC0CDCCCCCCCC4C2940,146,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
2252288,Kumasi,Ghana,"6,694","-1,586",,0101000020E6100000C74B37894160F9BF2DB29DEFA7C61A40,147,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
2243833,Paris,France,48.856614,2.352222,,0101000020E6100000257497C459D10240DBA50D87A56D4840,148,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
2239464,Nagoya,Japan,35.136395,136.934833,名古屋市,0101000020E61000001747E526EA1D6140412B306475914140,149,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
2220624,Mossoul,Iraq,36.34,43.13,الموصل,0101000020E6100000713D0AD7A3904540EC51B81E852B4240,150,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
2199689,Xiangyang,China,32.0553487,112.1294081,襄阳,0101000020E61000009A55E93848085C4025308CAA15074040,151,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
2199590,Chittagong,Bangladesh,22.3256945,92.1191345993,চট্টগ্রাম,0101000020E610000032F4B9E69F075740B1FCF9B660533640,152,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
2195914,Houston,USA,29.7805,-95.3863,,0101000020E6100000789CA223B9D857C02B8716D9CEC73D40,153,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
2192065,Greater Brisbane,Australia,-27.471011,153.023449,,0101000020E6100000F7031E18C0206340670E492D94783BC0,154,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
2137218,Tashkent,Uzbekistan,41.266667,69.216667,,0101000020E6100000D6C743DFDD4D514012F6ED2422A24440,155,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
2136595,BAKU,Azerbaijan,40.409262,49.867092,,0101000020E6100000C64FE3DEFCEE48406EBF7CB262344440,156,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
2135201,Vancouver,Canada,49.282729,-123.120738,,0101000020E61000009B58E02BBAC75EC0BE50C07630A44840,157,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
2125136,Zaozhuang,China,34.8500093,117.559424,枣庄,0101000020E61000003E26529ACD635D40DF65D01ACD6C4140,158,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
2105291,LA HABANA,Cuba,23.159167,-82.271056,,0101000020E61000009DD843FB589154C0399A232BBF283740,159,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
2099328,Brisbane,Australia,-27.471011,153.023449,,0101000020E6100000F7031E18C0206340670E492D94783BC0,160,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
2070801,Baotou,China,40.660201,109.8303243,包头,0101000020E6100000BE64880824755B40ACE4637781544440,161,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
2046189,Haikou,China,20.0423626,110.3409936,海口,0101000020E61000004D09D2D6D2955B40D3927D46D80A3440,162,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
2038400,Yiwu,China,29.311254,120.0709185,义乌,0101000020E61000009C8BBFED89045E40CBBF9657AE4F3D40,163,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
2029797,Medan,Indonesia,3.591541,98.6693,,0101000020E61000009FCDAACFD5AA5840F1F109D979BB0C40,164,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
2027000,Amman,Jordan,31.956578,35.945695,عمان,0101000020E6100000D07EA4880CF94140B612BA4BE2F43F40,165,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
2022867,Sana'a,Yemen,15.369445,44.191007,,0101000020E61000004E27D9EA72184640695721E527BD2E40,166,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
2020301,Manaus,Brazil,-3.107018,-60.053358,,0101000020E6100000707D586FD4064EC0A8AAD0402CDB08C0,167,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1980774,Hohhot,China,40.8337963,111.6730788,呼和浩特,0101000020E610000061681AB913EB5B404E0350D6B96A4440,168,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1975803,Jilin City,China,43.5999719,126.857824142,吉林市,0101000020E6100000FEE63A97E6B65F406E8214E1CBCC4540,169,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1960631,Indore,India,22.719569,75.857726,,0101000020E610000073BB97FBE4F6524026378AAC35B83640,170,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1953801,Putian,China,25.4342199,119.0074625,莆田,0101000020E6100000925CFE437AC05D40BBC50D09296F3940,171,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1925948,Luoyang,China,34.6556873,112.4209629,洛阳,0101000020E61000001415600EF11A5C4086F3BA8FED534140,172,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1922005,Douala,Cameroon,4.05,9.71,,0101000020E6100000EC51B81E856B23403333333333331040,173,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1907666,Ouagadougou,Burkina Faso,"12,362","-1,526",,0101000020E6100000D122DBF97E6AF8BFD34D621058B92840,174,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1905570,Bursa,Turkey,40.182846,29.067084,,0101000020E6100000BA15C26A2C113D402A1A6B7F67174440,175,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1904319,Sapporo,Japan,43.06208,141.354361,札幌市,0101000020E61000004B3FE1EC56AB61402BDEC83CF2874540,176,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1902500,Taizhou,China,32.4849554,119.9117284,台州,0101000020E6100000673513C259FA5D406182BF04133E4040,177,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1899999,Greater Perth,Australia,-31.953513,115.857047,,0101000020E6100000A208A9DBD9F65C40944F8F6D19F43FC0,178,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1893063,Minsk,Belarus,53.90454,27.561524,,0101000020E61000004AEB6F09C08F3B4040F67AF7C7F34A40,179,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1880000,Uyo,Nigeria,"5,048","7,778",,0101000020E6100000E9263108AC1C1F40FED478E926311440,180,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1870600,Yantai,China,37.5340488,121.389463,烟台,0101000020E6100000220038F6EC585E40E93B09B65BC44240,181,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1864416,Curitiba,Brazil,-25.423541,-49.317431,,0101000020E610000048DE3994A1A848C0E083D72E6D6C39C0,182,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1858875,Nanchong,China,30.7955696,106.0835539,南充,0101000020E610000002FD74F258855A401AB10573AACB3E40,183,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1837302,Hải Phòng,Vietnam,20.844912,106.688084,,0101000020E6100000A839799109AC5A407AFF1F274CD83440,184,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1834184,Perth,Australia,-31.953513,115.857047,,0101000020E6100000A208A9DBD9F65C40944F8F6D19F43FC0,185,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1822640,Jiangmen,China,22.5766294,113.079047,江门,0101000020E610000034F6251B0F455C4080E9FEFB9D933640,186,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1818872,Thane,India,19.218331,72.97809,,0101000020E6100000DBA2CC06993E5240F6B3588AE4373340,187,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1811732,Nanyang,China,33.0010496,112.5292693,南阳,0101000020E6100000B791578CDF215C4042D6AE6422804040,188,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1798601,Tangerang,Indonesia,-6.178306,106.631889,,0101000020E6100000F06C8FDE70A85A40E9B81AD995B618C0,189,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1795648,Bhopal,India,23.259933,77.412615,,0101000020E6100000B3B5BE48685A5340B32616F88A423740,190,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1793197,Rawalpindi,Pakistan,33.598394,73.044135,راولپنڈی,0101000020E6100000F9669B1BD3425240B20FB22C98CC4040,191,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1778583,Lu'an,China,31.7383487,116.5142252,六安,0101000020E6100000DC31D010E9205D404B8B9F6B04BD3F40,192,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1768947,Fuyang,China,32.8926763,115.8090001,阜阳,0101000020E61000007DFD5AA8C6F35C4007358D3743724040,193,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1756126,Esfahan,Iran,32.654627,51.667983,اصفهان,0101000020E610000059A4897780D549400F0A4AD1CA534040,194,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1751696,Depok,Indonesia,-6.388877,106.830069,,0101000020E6100000191BBAD91FB55A4097AAB4C5358E19C0,195,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1747152,LUSAKA,Zambia,-15.416667,28.283333,,0101000020E6100000A8E0F08288483C4016A5846055D52EC0,196,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1746342,Hamburg,Germany,53.5437641,10.0099133,,0101000020E61000004397265B13052440931EE10F9AC54A40,197,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1740041,Budapest,Hungary,47.497912,19.040235,,0101000020E6100000912749D74C0A33409A249694BBBF4740,198,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1737517,Datong,China,40.0893933,113.2801671,大同,0101000020E610000092FAFC41EE515C40A2FD593D710B4440,199,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1735500,Tai'an,China,36.2003367,117.0808279,泰安,0101000020E6100000AEC6C8482C455D4023580BA2A4194240,200,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1732047,Kampala,Uganda,0.27,32.62,,0101000020E61000008FC2F5285C4F404048E17A14AE47D13F,201,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1731236,Vienna,Austria,48.208174,16.373819,Wien,0101000020E6100000999F1B9AB25F304052F01472A51A4840,202,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1730320,Visakhapatnam,India,17.686816,83.218482,,0101000020E6100000F030ED9BFBCD54409A5E622CD3AF3140,203,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1700612,Warsaw,Poland,52.229676,21.012229,,0101000020E610000013109370210335408A56EE05661D4A40,204,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1697976,Patna,India,25.611,85.144,,0101000020E6100000F0A7C64B3749554023DBF97E6A9C3940,205,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1680000,DAMASCUS,Syria,33.513,36.292,,0101000020E61000004C378941602542408B6CE7FBA9C14040,206,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1677985,Bucharest,Romania,44.426767,26.102538,,0101000020E6100000E5982CEE3F1A3A408A01124DA0364640,207,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1667000,Homs,Syria,34.730833,36.709444,,0101000020E6100000F52B9D0FCF5A424035EB8CEF8B5D4140,208,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1666826,Huainan,China,32.6604304,117.0250917,淮南,0101000020E6100000ABB9371A9B415D4061A4BCFB88544040,209,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1666703,Vadodara,India,22.307159,73.181219,,0101000020E61000007C9A9317994B52400CACE3F8A14E3640,210,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1664218,Beograde,Serbia,44.786568,20.448922,,0101000020E610000075745C8DEC723440420A9E42AE644640,211,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1655015,Ecatepec,Mexico,19.601841,-99.050674,,0101000020E61000007B30293E3EC358C056647440129A3340,212,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1652171,Manila,Philippines,14.599512,120.98422,,0101000020E61000006C04E275FD3E5E407E1EA33CF3322D40,213,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1649825,Daqing,China,46.5969028,125.1014811,大庆,0101000020E6100000606A95AA7E465F4007729A4F674C4740,214,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1647642,Suzhou,China,31.2984758,120.622239,宿州,0101000020E6100000EDD286C3D2275E40BEA5F7E8684C3F40,215,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1645675,Firozabad,India,27.159101,78.395757,,0101000020E6100000700A2B1554995340CAC2D7D7BA283B40,216,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1644783,KUALA LUMPUR,Malaysia,3.139003,101.686855,,0101000020E61000000586AC6EF56B5940FB5DD89AAD1C0940,217,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1620758,Mandalay,Myanmar,"21,98","96,09",,0101000020E6100000F6285C8FC20558407B14AE47E1FA3540,218,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1619146,QUITO,Ecuador,-0.180653,-78.467838,,0101000020E6100000DE74CB0EF19D53C0124F7633A31FC7BF,219,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1616063,Santa Cruz,Bolivia,-17.866667,-63,,0101000020E61000000000000000804FC0BE8575E3DDDD31C0,220,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1615717,Yancheng,China,33.3939707,120.1349541,盐城,0101000020E6100000837D8516A3085E40860AC4A16DB24040,221,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1614626,Karaj,Iran,35.811057,50.984079,کرج,0101000020E610000017D7F84CF67D49408F183DB7D0E74140,222,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1613878,Ludhiana,India,30.900965,75.857276,,0101000020E610000053E9279CDDF6524034D769A4A5E63E40,223,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1612300,Zhanjiang,China,21.2021916,110.4045975,湛江,0101000020E6100000C6A2E9ECE4995B40A28625D4C2333540,224,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1608488,Recife,Brazil,-8.085592,-34.895025,,0101000020E61000001B0DE02D907241C03599F1B6D22B20C0,225,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1607022,Harare,Zimbabwe,-17.863889,31.029722,,0101000020E6100000C2F869DC9B073F40C85F5AD427DD31C0,226,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1606745,Rajkot,India,22.303895,70.80216,,0101000020E6100000338AE59656B35140FD6A0E10CC4D3640,227,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1605602,Barcelona,Spain,41.385064,2.173403,,0101000020E6100000EF39B01C21630140F86EF3C649B14440,228,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1603700,Tengzhou,China,35.0830599,117.153469,滕州,0101000020E6100000CAFCA36FD2495D40F50DF1B4A18A4140,229,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1600692,Yaoundé,Cameroon,3.86,11.52,,0101000020E61000000AD7A3703D0A2740E17A14AE47E10E40,230,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1594829,Jiangyin,China,31.9092756,120.2630426,江阴,0101000020E61000001C1DA1B0D5105E40000D2549C6E83F40,231,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1591518,Adana,Turkey,37,35.321333,,0101000020E61000001310937021A941400000000000804240,232,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1574542,Agra,India,27.17667,78.008075,,0101000020E6100000933A014D84805340302FC03E3A2D3B40,233,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1572000,Siliguri,India,26.708382,88.426874,,0101000020E6100000D06053E7511B56403813D38558B53A40,234,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1570791,Phnom Penh,Cambodia,11.544873,104.892167,ភ្នំពេញ,0101000020E610000082E49D4319395A4063F20698F9162740,235,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1560229,Zhuhai,China,22.2657516,113.568045,珠海,0101000020E6100000016A6AD95A645C4014DCFE4B08443640,236,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1555984,Semarang,Indonesia,-6.966667,110.416667,,0101000020E6100000A39410ACAA9A5B405F7D3CF4DDDD1BC0,237,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1553165,Philadelphia,USA,40.0094,-75.1333,,0101000020E6100000A323B9FC87C852C08C4AEA0434014440,238,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1544084,Anshan,China,40.78195365,122.789233036,鞍山,0101000020E6100000BDA247CB82B25E4071DEA40E17644440,239,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1530847,Kobe,Japan,34.720309,135.265887,神戸市,0101000020E6100000CF2D742582E86040DA01D715335C4140,240,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1529400,Auckland,New Zealand,-36.84846,174.763332,,0101000020E6100000B0FF3A376DD865406AFB57569A6C42C0,241,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1521600,Weifang,China,36.7084113,119.1044787,潍坊,0101000020E61000003BE86DC7AFC65D40F5CEB238AD5A4240,242,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1518651,Daejeon,Republic of Korea,36.350412,127.384548,대전광역시/大田廣域市,0101000020E610000080EF366F9CD85F401F10E84CDA2C4240,243,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1513367,Phoenix,USA,33.5722,-112.088,,0101000020E61000001283C0CAA1055CC0B7627FD93DC94040,244,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1511369,Novosibirsk,Russia,55.008353,82.935733,,0101000020E61000006E32AA0CE3BB544068E90AB611814B40,245,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1510103,Changshu,China,31.6434085,120.7408552,常熟,0101000020E610000094C4ED2B6A2F5E40EA77616BB6A43F40,246,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1508000,Hama,Syria,35.133333,36.75,,0101000020E61000000000000000604240213D450E11914140,247,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1506156,Brazzaville,Republic of the Congo,-4.25,15.26,,0101000020E610000085EB51B81E852E4000000000000011C0,248,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1495182,Guadalajara,Mexico,20.677504,-103.347824,,0101000020E6100000E43098BF42D659C0C0E8F2E670AD3440,249,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1494998,Tabriz,Iran,38.066667,46.3,تبریز,0101000020E61000006666666666264740795C548B88084340,250,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1493874,Guigang,China,23.099092,109.60844,贵港,0101000020E6100000026553AEF0665B40944BE3175E193740,251,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1489040,Caloocan,Philippines,14.65,120.966667,,0101000020E6100000D6C743DFDD3D5E40CDCCCCCCCC4C2D40,252,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1486973,Nashik,India,19.997453,73.789802,,0101000020E61000002F14B01D8C7252400E4C6E1459FF3340,253,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1485231,HARARE,Zimbabwe,-17.863889,31.029722,,0101000020E6100000C2F869DC9B073F40C85F5AD427DD31C0,254,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1481637,Qiqihar,China,47.338544,123.9511506,齐齐哈尔,0101000020E61000008824C4A6DFFC5E40E620E86855AB4740,255,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1478733,Barquisimeto,Venezuela,10.063611,-69.334722,,0101000020E61000001CD0D2156C5551C0EB54F99E91202440,256,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1472482,Porto Alegre,Brazil,-30.033711,-51.214395,,0101000020E610000085B69C4B719B49C0F583BA48A1083EC0,257,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1471978,Multan,Pakistan,30.222933,71.480409,ملتان,0101000020E61000000FED6305BFDE5140FD32182312393E40,258,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1468906,Kyoto,Japan,34.985458,135.757755,京都市,0101000020E61000002DEC69873FF8604071CADC7C237E4140,259,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1468061,Dengzhou,China,32.6888657,112.0837091,邓州,0101000020E61000002AB8697D5B055C40076B52C02C584040,260,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
1466516,Gwangju,Republic of Korea,35.159545,126.852601,광주광역시/光州廣域市,0101000020E61000005DE2C80391B65F40C39E76F86B944140,261,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
